steam_id,content,voted_up,playtime_forever,helpful_count,funny_count,timestamp,source,event_id
7.66E+16,"I'm 37, have never heard of ""Harvest Moon"", and think Stardew Valley is FANTASTIC!

The game was released on Feb. 26. Today is March 2, and the developer (ONE FREAKING PERSON) has just released the 4th patch. I have a handful of AAA games that are over a month old still waiting for ""a"" patch...

Give this guy $15. Even if you do not like this game. Give him $15 and consider it a future investment. He is going to do great things!",TRUE,1206,112,23,3/2/2016 12:51,steam,1
7.66E+16,"This game is probably one of the biggest surprise i had in my life. I was like ""a farming game ? meh ... not really my type ... but i heard so much about it ... okay let's test it"" and that's how it did hit me in the face.
Let's be clear here,
we have
a
f**king
amazing
solo hero
game developper
in command !
Take a moment to realize this game has been made by a single multi talented guy. I tried to help dev-ing some video game with some friends and that shit is really hard. Combinning code, gameplay imagination, balance, art, music. I was thinking, okay if he really did it all by himself ... im sure he was slacky on music, or sometimes art. Nope and Nope. 
The most amazing thing in the game if we take everything in consideration is the music. You can percieve some Mr Uematsu vibe sometimes it's really soozing, nostalgic and very well made. 

Mr Concerned Ape, if you read me : thank you for this beautiful, nice and complete game. You did even more than great, and im not a farming game fan. Thank you for including a complete donjon/fight system in that kind of game. Thank you for taking time to work on music and sounds. And please if there is some strength remaining in you, keep adding content ! pleaaaaase ! (Or make another game because you are born for that) some ideas : New areas, new characters, new monsters, new junimo's stories, new crafts, new items. May be adding dunjon bosses ? More complexity on foods effects ? More weapon types (bow, throwing knives, gun ?), armor slot ? head with bonus ? may be even some spells ? i think you can make that rpg part grow even more ! : D


",TRUE,38575,90,10,3/1/2019 21:51,steam,3
7.66E+16,"I once played this game for thirty-seven hours straight. I logged my first hundred hours within a week. I don't even know how to articulate what about this game makes me like it. Eventually, you do escape. But you always slightly lament the Stardew-shaped void in your life. A part of me doesn't know what to do anymore now, and I'm not sure I'll get it back.

Also you will actually fall in love with your spouse if you choose one. Like, you will talk about them. It's a problem.

11/10 gave me an existential crisis that I live with every day.",TRUE,41562,200,144,3/2/2017 3:40,steam,0
7.66E+16,"I have lost all concept of my real life, I now live in Stardew Valley, I need to water my crops, I hate Wednesdays, buy this game",TRUE,22687,337,426,12/10/2019 21:20,steam,4
7.66E+16,"It's super addictive! Just when you think you've seen and done everything, you find out about something new, or the dev adds new content!
You really get your money's worth of content. It's phenomenal.",TRUE,24083,125,3,2/28/2021 0:42,steam,5
7.66E+16,"Don't even think twice about buying Stardew Valley, it's everything a game should be and more. No wait time, no pay to win, no paid vital DLC, a solid story, & emotional attachment, along with a very welcoming, immersive, and cozy feel to it. 

Adding to that, this game sports some beautiful retro-style graphics which I simply adore, seemingly endless content, gameplay that can be taken at your own pace, beautiful music to suit the current area & time of year, & amazing writing which truly draws you in and ensures you form real bonds with the NPCs. 

This masterpiece will always hold a special place in my heart when it comes to gaming....",TRUE,10229,89,0,3/9/2017 4:51,steam,0
7.66E+16,"When i was a young girl... I was looking for a lot of games similar to casual farm or something similar to minecraft, I remember found the official site of this game and I liked it. But then I did not have the money for a licensed games, but I also did not download the pirated version. But I really wanted a pixel game instead of a co-op terraria or minecraft.
And now, many years after that memory, I play it and it's wonderful.
Now I am trying to make friends with my mom through this game, we will play together. Of course she would like a mobile co-op, but it is not there. My mom dont even like playing games plus she's 40+ y/o.
Maybe i will change this game to a diff lang and help her learning english as well.

The game is wonderful, worth the money.",TRUE,6225,65,5,3/23/2021 9:06,steam,5
7.66E+16,"Perfect for Coronavirus Quarantine. 

My sister and my dad have both previously played this game and told me to download it but I will be honest. The graphics put me off and I assumed this game was very basic. I would often read many reviews of this game online and become more and more sold on it but would never actually purchase it. One of the reviews mentioned how they had clocked up 263 hours of gameplay. Due to the lockdown that is now taking place, I fear I may become slightly stir crazy so what better way to prevent that then to spent hours playing a game and farming. I took the plunge and downloaded on Saturday night... I normally go to bed around 10pm. I ended up staying up way past my bed time and managed to clock up 6 hours!!

Do not be put off by this game and believe the reviews. Im straight back on it today and I am enjoying it very much!! I cant say that I wish I had purchased sooner as I believe this is the perfect time for this game and at £10.49 its a steal!!",TRUE,3734,118,4,3/22/2020 12:43,steam,4
7.66E+16,"[b]Stardew Valley is one of the best games I've played in a long long long time.[/b]

When you follow a game's development for three years it's kind of hard not to have high hopes and in the past I've bought 'Harvest Moon' style games only to be let down but honestly, Stardew Valley is everything I've been looking for. 
I have played Harvest Moon religiously since I started gaming but there was never anything even close to it on PC so the second this was released I purchased it. Boy, am I glad I did. The first time I played it was for around 10 hours straight and I only stopped to sleep. 
If you're a Harvest Moon/Rune Factory fan then I can't see you not liking the game as it has everything those games had and more. 28 main town NPC's for all your relationship building needs, a HUGE farm (I'm not kidding, it's massive) for all your crops (and there are loads), as many coops and barns as you want for your fuzzy little animals and so. much. crafting. Also, mining, fishing, festivals, random events, casual monster combat, minigames and so much more. [b]Also, Multiplayer is coming!!![/b] I'm 50 hours in an I'm showing no signs of stopping. 

The fact that this was made by one person should also be noted. There was no Early Access bullcrap. No endless Alpha/Beta, just the game which I'm glad of. Any bugs that have been found have been quickly patched and the dev is STILL part of the community and still listens to the ideas of his fans.  
I personally can't find many reasons to fault the game. There have been bugs but so far I only encountered one and didn't lose more than ten minutes play in reloading which wasn't much hassle to me but I can see how it could annoy some people. 
 
[b]So if you like this genre, just go for it. Stardew Valley is ConcernedApe's love-letter to Harvest Moon, and it's one worth reading.[/b]",TRUE,14433,187,9,3/3/2016 1:13,steam,1
7.66E+16,"10/10 
My favourite game. I have almost 200 hours of game play and I can see myself playing for another 200 hours. I really appreciate that they added more free content so that even if you've played the game multiple times, you still have new things to do.",TRUE,40271,52,3,7/13/2021 17:08,steam,0
7.66E+16,"---{Graphics}---
? You forget what reality 
? Beautiful
? Good
? Decent
? Bad
? Dont look too long at it
? Paint.exe

---{Gameplay}--- 
? Very good
? Good
? Its just gameplay
? Mehh
? Starring at walls is better
? Just dont

---{Audio}---
? Eargasm
? Very good
? Good
? Not too bad
? Bad
? Earrape

---{Audience}---
? Kids
? Teens
? Adults
? Human
? Lizards

---{PC Requirements}---
? Check if you can run paint
? Potato
? Decent
? Fast
? Rich boiiiiii
? Ask NASA if they have a spare computer

---{Difficulity}---
? Just press A
? Easy
? Significant brain usage
? Easy to learn / Hard to master
? Difficult
? Dark Souls

---{Story}---
? Story?
? Text or Audio floating around
? Average
? Good
? Lovely
? Itll replace your life 

---{Game Time}---
? Long enough for a cup of coffee
? Short
? Average
? Long
? To infinity and beyond

---{Price}---
? Its free!
? Worth the price
? If u have some spare money left
? Not recommended
? You could also just burn your money 

---{Bugs}---
? Never heard of
? Minor bugs
? Can get annoying
? ARK: Survival Evolved
? The game itself is a big terrarium for bugs",TRUE,8020,287,115,7/8/2019 19:01,steam,3
7.66E+16,"Stardew valley is a great game. 

Don't be put off by the retro graphics or lack of guns and shiny fast paced action. If you want those then chances are, you may miss the point of the game. 
The game for me was almost a little like inception.... as one of the reasons I game is to escape. To get away from the stress and pressures of everyday life, work and other. In Stardew Valley, you do just that! 

The opening cut scene reveals a character who is unhappy with a dead end job and seemingly no prospects. Until they find a letter from their late grandfather - bequeathing them a farm in Stardew Valley, something he himself went and escaped to in his lifetime. And you go, and you farm, you learn what works, what doesn't, you meet people, you make friends, and if you work hard at it, maybe more. You go fight monsters, you learn to fish, you help people, but you are never bored (except maaaaaaaybe in winter) as there are *always* things to be done on a farm. And there's plenty to explore as well. 

The thing I like about the game are the layers in here. As you become invested in your character you learn about the villagers you've moved near to; they each have their own backstories., which you find out both directly and indirectly. They each have things they love, things they hate, people they like too. It's a reminder what life *could* (and in the past in some places, was) be like. 

And it has a *lot* of replayability value - yes you'll go back in understanding the farming and some of the mechanics, but that gives you freedom to make different choices, and concentrate on other things.... so move on up and settle yourself in to Stardew Valley and regain some lost sanity and some hope.",TRUE,15683,185,5,6/23/2018 7:58,steam,0
7.66E+16,this game does an amazing job of drowning out the sound of my parents getting a divorce,TRUE,4918,610,897,5/11/2020 9:03,steam,0
7.66E+16,"[h1]Just like life - there's no time to do everything[/h1]

I usually hate all these pixelated retro style games, Ive played them when I was a kid and I always dreamed about better graphics, so thats pretty much the reason. But this one is an exception, I fell in love with it from the very beginning. Relaxing gameplay, relaxing music, you can do whatever you like and theres so many things to do.

Gameplay is where the fun is. There are many activities in the game. You can saw the field with vegetables, berries, flowers or whatever, water it every day and wait until it grows. Then harvest them and choose what to do, you can simply sell everything or make pickled vegetables, use it in one of your recipes to make some tasty food and maybe even share it with others.
You can have animals and take of them by feeding them. Like cattle or chickens and make mayonnaise from the eggs.
Got bored from growing plants or collecting eggs? Go cut the trees and collect wood to build a fence so that your chickens wouldnt run around your farm or upgrade your house or go fishing and hope for the treasure. Theres also cooking and recipe collecting. You can cook dishes from the resources you grow or collect then consume or sell them. Other activity is getting social with locals, doing requests for them and improving you friendship, maybe even marrying one of them in the end and have a nice family. Dont forget to decorate your house, you dont want to bring a girl to your shack like some dirty peasant after all.
Another activity is fighting monsters in the dungeons and collecting ores and crystals. It will take a while to finish the dungeons but it's a good change from all the farming.

Time never stops here except for holiday events where you have special tasks. So you need to plan your daily activities. You cant go everywhere and do everything. You either go all social or go to a dungeon or take care of your plants and animals, theres not enough time for everything, if you push yourself too hard you pass out.

Graphics. Well I still prefer modern graphics but modern graphics doesnt always look better, it can be ugly as fuck. This pixel style looks decent enough and I dont think the developer couldve made such game with cool modern graphics with a small budget, so I always say if you dont have a budget for good looking modern graphics, go artistic style then. Still i prefer My Time at Portia looks.

The game has quite a big modding community so there are some good mods. Check out nexus for the mods.

I recommend this game for everyone, I think most people should like it more or less.

[b]Pros[/b]
[list]
[*]Plenty of things to do
[*]Doesnt get boring or repetitive fast
[*]Very addicting, you want to play just for another day
[*]Great price
[/list]

[b]Cons[/b]
[list]
[*]Gamepad controls could be better
[*]Graphics
[/list]

[url=https://store.steampowered.com/curator/32930811-Kosmos%27s-Cosmic-reviews/?appid=704030]My curator page[/url]",TRUE,3113,80,4,2/2/2018 21:42,steam,0
7.66E+16,"Here in stardew valley, you get to live the farm life you've dreamed of:
- Water your crops daily and sell them for a profit!
- Watch the beautiful scenery change shape with the seasons!
- Get to know the locals, and maybe even start a family!
- Sacrifice your two newborn children!
- Participate in yearly holidays and festivals!",TRUE,17509,69,64,9/22/2023 8:04,steam,0
7.66E+16,"I am very normal about this game. I definitely do not play this game almost every day or ask my boyfriend or my friends regularly to play it with me. 

Also, you can pet a cat or a dog. YOU CAN PET A CAT OR A DOG! HOW CAN YOU SAY NO TO THAT?",TRUE,23954,123,32,3/4/2023 20:24,steam,0
7.66E+16,"I have pretty unchill anxiety and depression and this COVID-19 shit has been really rough on that, not gonna lie. Luckily, my friends got me playing Stardew Valley. I've spent 119 hours on this game since the shit hit the fan and my job got put on pause. It's really helped me pass the time and relax. I feel really thankful for such a peaceful outlet at this time. If you're struggling, maybe try picking a game like Stardew up. It might help. :)

The graphics are adorable and there's hours of content if you play without looking everything up online. Have fun everyone and please take care!! :)",TRUE,10544,113,5,3/26/2020 4:27,steam,4
7.66E+16,"I put off buying this game for around a year cause i always thought ""meh, a game about farming? its gonne be hella repetitive and boring""
but i just spent almost 8 hours in one session upon buying so that was a surprise.

it cool cause you have quests 
caves to explore and kill slimes 
an infinite amount of animals you could buy and sell
can have a cat or a dog based on your preferences 
upgrading your items/houses/barns/coops ( though it takes day )
highly addictive 

and now with multiplayer??!!! 

10/10 cause i was proven wrong and i love this game as of now",TRUE,5292,69,8,5/28/2018 15:04,steam,0
7.66E+16,"I totally recommend this game.

Before the promised 1.11 update, I played for almost 90 hours with little break.
My job allows me to do so, haha.

This last version helps with a ""issue"" (personally, I don't care too much about this aspect, thus I wouldn't call this a issue) with the replayability.
After the 80th hour, I felt that there was little to nothing to really do in the game anymore. I reached a point were the only thing at my horizon was to make my farm HUGE in profit, maybe f*ck my marriage by getting way too well with the others in town and finish some unfinished quests.

This is were the lack of replayability would bleed a little the potential of the game.
There was no way to move your buildings once built in your farm. You would have to, in order to reorganize your farm - for aesthetics or to time optimization -, move everything (animals included, maybe sell them) to demolish the building in question, so you could rebuild it with your new and improved farming techniques.
After the 3rd year, though, you would have to use your golden guts to do so - I hadn't courage, haha. It was going to be too complicated.
By this time, some players would probably create a new save and start over. I tried, but missed my old farm before my 1st hour in the new save, with a new character, was completed.
I decided to wait for the 1.1 update - it was on its way - with the sensation, though, that the game had already lived up for it's price, for the concept and idea of the game was beautifully thought and executed.

If the 1.1 update's fate were to never see the light of the day, I would already be satisfied. Maybe even dreaming with a Stardew Valley 2.

But it came!

I got back to the game and I'm happy to tell that this free update does much more for the game, the replayability, for the characters of the town and for your farm than most of the paid DLCs of most games nowadays does.
This update actually makes the game looks way too much cheap, haha.

You can now reorganize easily your farm, do some new quests, expand the farm in new ways with new buildings and interact with some characters that previously to this update wasn't possible.
Now, also, the game has different farm maps that totally represents the different ways to play and profit in Stardew Valley. This feature totally valorizes the replayability of the game, since selecting different farm maps in different saves will surely change completely how you play your farm.

At least:
I would recommend this game even before the update. I played for almost 90 hours and was completely satisfied.
But with the 1.1, this game is a must-have - specially if you miss good Harvest Moon games and have a crush on RPG.

Do not fear: your money will be valorized with this game.
(And I don't even talked about the incoming co-op mode! Haha)

---------Expanding a little about the incoming co-op mode

@Lappro, this is the result of your request (:

I was just thinking that it might be a good idea to wait for more information to come out before it, since I don't know exactly how it will work out. So this part of the review is more of a reflection of what the future could bring, haha.

There is already a way to play it co-op using MODs, but I haven't tried it yet. Saw some gameplays with it and, for me, the bugs would much rather damage my hype than satisfy it.

Making a long story short: The distributor Chuckle Fish is working on translation as well as the co-op mode, while the creator (Concerned Ape) is fully focused in creative content. He, alone, worked on this 1.11 update.

Maybe, taking in consideration the work so far invested, is safe to say that with the co-op mode will come as well some new content to deepen the multiplayer experience.
I say this because, while I would love to play with my bride, I can see the game becoming too easy as well - since the simple possibility to share the tasks would nearly double your energy bar (meaning that you would do twice in a day what you normally would be able to). This taking in consideration only a 2 players co-op. If it allow more to join... Well, the logic is simple do apply here.

All this, though, would not, in any way, ruin the experience.
Exploring the dungeons (to gather resources or fight some creatures to complete some quests) or expanding your farm with more people will surely be entertaining.

With the 1.11 update came somethings that can be used to create some hostility in your farm. A map and a ""spell"". I haven't tried it yet, but it makes enemy creatures come to your farm at night. I'll certainly try these new features with my bride (:

I will expand my review with these information and more once the devs give us some new updates towards the incoming mode (:

---------Off Topic:
Sorry for any typos, english is not my native language (:",TRUE,14954,161,11,10/22/2016 0:01,steam,2
7.66E+16,"What is Stardew Valley?

Stardew Valley is, simply said, my GOTY 2016! Since this review will contain minor spoilers, stop reading now, just buy the game, even at the full price, and spend the next dozens of hours in Stardew Valley!

This review is based on an incomplete experience, I did not even get to the first winter yet. I have only 30 hours in the game, as I write this, and that is nothing. Still, after almost three months after the release, it is time to make this review. And yet, this is not an ordinary review, it is more like a love letter.

Stardew Valley is a farm simulator. Calling it a Harvest Moon clone, however, would be like calling Quake a Wolfenstein 3D clone. The game takes elements from Rune Factory, Harvest Moon, Animal Crossing, mixes them all together, and presents us with a small world to explore that holds its mysteries.

The story is simple at first: You work for Joja, a huge company, and get tired of your life there. So you move to a farm that once belonged to your grandfather. You arrive there with a character you created yourself - boy or girl - and start your new life. You meet the townspeople, start seeding and watering your first crops, and soon notice that Joja also has a business in town. Your first real conflict comes from the Community Center. Will you help rebuilding it to its former glory, or will you assist Joja in expanding their company? After a few days, you discover that an old mine has opened, and you can start mining ores to improve your farm tools. Eventually you can build more farm buildings and work with animals or even slimes. You can fish, you can forage, and you meet more people, unlock a few more places to visit eventually. You can even fight and sell monster remains, or use them to craft things.

Gameplay:
Well, the gameplay follows very much the Rune Factory formula. The controls are fine, but you should enable the option that makes you see what field your tools will work on. Like in Rune Factory etc. you run around and can converse or use tools with a simple click. As said above, there are many things to do - would you rather grow crops, forage shells, fish or mine? Or all together? In each profession you level up and unlock new blueprints that you can craft, including better sprinklers, so you will want to specialize in everything sooner or later. But the progress often comes naturally, just as you play. And then you have the mysteries to unravel: What are the mysterious creatures in the community center? What does the wizard know? Where are the mayor's pants? Umm, okay, I solved the latter one, but let us just not talk about it. Anyway, the quests, awkwars as they might be, often help giving personality to the characters, of which you also have 10 marriage candidates. And yes, you DO have the homosexual options. Although, to my (hetero male) taste, there is maybe only one or two male candidates out of the five possible ones, that are appealing at all. As for the women, the ones I would love are not relationship options... here's looking at you, Robin.

One word of warning, though (as I said, minor spoilers): It is possible to lose animals to wolves or something. As there is no option to make manual saves, this was a gamebreaker for one of my friends who could not find the heart afterwards to go on anymore, and instead played other games again.

Music:
The music is great, it really fits the game.

Graphics:
The graphics are held in a style that reminds of console games, but run absolutely smooth. The world has a distinctive yet familiar look, it feels like a 1990s SNES RPG. I mean, just look at the screenshots at the store page.

Recommended: Yes! Even at full price! In fact the game is so good, I even bought another copy at full price to gift it to a friend!

Oh, and did I mention that this masterpiece was made by one guy alone? That's right, ConcernedApe, as he likes to be called, has created the graphics, music, game code and everything else alone! Kudos!

Now stop reading and start playing the game!

EDIT, 7 October 2016: ConcernedApe added several new farm layouts, so now there is even a strategical choice to be made at the beginning of the game, giving you more potential to follow the profession you prefer: Mining, Fishing, Foraging, even fighting. The mulriplayer coop mode supposedly will come in 2017. Also the game is in the next Humble Monthly Bundle, so there is no reason to not get it right now!",TRUE,1964,124,8,5/24/2016 8:08,steam,1
7.66E+16,"I need a button to double-recommend a game.  There are games that I like, and then there are games that I pathologically need other people to play.  I'm not worried whether you'll enjoy it: if you have a soul then you will.  If you don't enjoy it, then I've learned something dark about you.
Stardew Valley is amazing.  It is tremendous.  It fills me with glee and delight.  I have built spreadsheets to calculate maximum crop effeciency not because I need to (it's so easy to get in to you guys) but because I enjoy playing the game even when I am not playing the game.
The graphics are old-school but well done.  The music is lovely.  The characters are excellent and engaging.  The gameplay is FANTASTIC.  Every single part of this game is cleverly thought out, wonderfully done, and almost all of it by a single individual.  And he's still adding stuff to it!  THE GAME IS GREAT AND KEEPS GETTING BETTER.
Do you own it already?  You should probably buy a copy for a friend.  This game is a thing they need in their life.  Do you not have it yet?  Why not?  What's wrong with you?  Do you not like fun?  Do you not wish to feel joy?  Because if so, you are depressed, and may need professional help.  I recommend Stardew Valley for your professional help.  It may not take the place of a trained psychologist, but feeling good about your super-awesome virtual farm is a hell of a lot cheaper.",TRUE,49800,220,41,5/26/2017 4:00,steam,0
7.66E+16,"If you enjoyed games such as Harvest Moon or even Rune Factory, then you will like this game. I adored both of these games when I was growing up and this, in my opinion, feels like the perfect match to go with their themes. Farming, mining, ranching, monster slaying, ""seducing"" villagers with mainly cheap items, and even a bit of secret to it and it can actually make you obsess over it. My boyfriend even thought I was stupid for liking it so much but now he is at about 50 hours or so on his account and is addicted to the monsters and mining, finishing his skills before me. 

Gameplay: Pretty smooth and can vary thanks to a mechanic of luck, giving reason to go mining or even play games at the Saloon for a super difficult game(Bad Luck) or even seemingly easy game(best luck). The fishing is a little bit touch and go at times but is pretty easy compared to the fishing mechanic of Feel The Snow, another game I enjoyed a bit too much.

Soundtrack: Relaxing pretty much all the time, setting you into a relaxed mood. The sounds get eery in the mines, but still can keep you calmer than a horror game. The sounds for rainy days confused me at first but now are obvious clues as to the weather of the day. Overall, pretty great music as it should be for this style of game but better than I expected for the graphics.

Story: Although it is a big chunk of dialogue and farming (almost literally) for the items involved with the Community Center ""Ending,"" there was a lot that I found to be lack luster. It wasn't as long as I thought it would be. The time I spent on this game itself, at current being over 250 hours, wasn't to just get the items for the CC completion and the Joja completion (although that badge didn't come through). The after story takes a short time at the point of where I was, but also adds a tiny bit of extra backstory on a character you encounter.

Mechanics: There are not only easter eggs and exploits in-game, but also kind of cheeky mechanics in this game. It can be somewhat hard to understand first off but with the help of the options menu's disable/enable features, i.e. Zoom, Show Hit Marker, etc., it can turn into a semi-easy game with pretty simple mechanics.

Overall: Although I had some hiccups with the game, I enjoyed and still enjoy all of it. Even the fact of the title screen having too many easter eggs to even spoil as they blur together. Thank you, dev ConcernedApe and publisher/co-dev ChuckleFish for the release of this game. It really brought back some nostalgia.

Now comes the real question, will you, reader, be good or bad? Thank you for reading and taking my review seriously, if you read every aspect, and hopefully you will enjoy it after you buy it.",TRUE,26555,60,9,4/8/2018 6:14,steam,0
7.66E+16,"+ Harvest moon + RPG + Crafting + Dating Sim + Great Soundtrack
+ Developer is very active in the community
+ Developer will add new features, and one of them is Co-op Mode

10/10",TRUE,8841,240,26,3/2/2016 11:39,steam,1
7.66E+16,"To describe Stardew Valley as a farming simulator does it a huge disservice. The interaction with other characters and the magic that lies beyond the mines make this one of the best games I've ever played. My only proviso is that it is evily addictive... the very definition of a 'just one more turn' game.

Can't wait for the [spoiler]boat[/spoiler] single player and MP update next year!",TRUE,33956,72,4,11/22/2017 20:05,steam,0
7.66E+16,"I wasn't sure about this game at first. A lot of things seemed really off about it, like the fast timer compared to modern HM games, but it actually ended up being able to rival even the new HM games and anyone who lacks a nintendo console can just pick this game up and basically get the best of the experiences offered by harvest moon. Animal Crossing fans will also find enjoyment in decorating your house and filling up the museum, and Rune Factory fans will enjoy the mines and subsequent risk-to-reward gameplay they provide. In addition to all this, you do NOT have to make friends with your shitty neighbors just to get tools anymore which is probably the best feature of this game. You can basically be a hermit, never get married, and never talk to anyone and you will not miss out. You can even complete one of the two main stories (you can choose which one to complete) without any bullshit socializing like the HM games force on you. But, if you did want to get married, you can even have the option of marrying the same sex which no HM game to date has offered.

The one complaint I have so far is the way the game saves. Saving in games today should be a convenient and accessible feature, this isn't the 80s when batteries were some expensive commodity and games are a lot more involved than they used to be, but this game has a very rigid way of only saving your game between days and you basically have to go through an entire day before you can save again. When you're used to HM games both offering you a diary in your house to save mid-day or even getting the option to skip saving (comes in handy when trying to pray to RNGesus for rainy weather), this can be pretty jarring and I do not understand why the game is like this. All I can figure is the dev prioritized stopping people from cheating over offering better convenience and assurance to the majority of people wh don't, and that was a poor choice. This isn't a PVP game, that is the only time where making design choices solely to prevent people from cheating, even at the expense of legitimate play, is valid, and this being a single-player game basically begs the question ""Who cares?"" when someone wants to cheese it. It isn't like the AI has feelings.",TRUE,12469,155,11,10/30/2016 23:34,steam,2
7.66E+16,"I HAVE NO IDEA WHAT HARVEST MOON IS!

Too many reviews say ""this is like Harvest Moon"", ""oh it's so cute like Harvest Moon"" and ""it's a wondeful remake of Harvest Moon"". That's not very helpful. I never played Harvest Moon. I never heard of Harvest Moon (unti this game came along). I was playing computer games when it came out but the SNES was never my cup 'o tea. If you're like me, this is the review for you.

Without knowing what Harvest Moon is, I'm coming into Stardew Valley with a fresh set of eyes. And what these eyes have beheld is pretty magical. The one word I'd use to describe Stardew Valley is enchanting. The game play revolves around building up your farm, fighting / mining in the mines, fishing and bribing the townspeople to like you. It frankly doesn't sound like much but it's much more than the sum of its parts. 

First of all, the farming is deep and entertaining. There are many crops to sow, groves to plant, animals, sap and a host of artisan-type improvements to your basic ingredients. There's simply so much to do here it's tough to see it all. And if you're creative, you can construct some beautiful farms so they are visually pleasing along with productive. It's not easy though - you need to slowly clear your farm, build up your money for seeds and you'll need raw ingredients from elsewhere (mainly mining) to truly become productive and self-sustaining.

Other areas are simple but rewarding. Mining doesn't sound like fun, but each level of the mines brings new challenges and rewards. Fishing can be challenging and even frustrating but as your character levels that skill you'll find you're able to haul in even the most challenging catches. It doesn't seem like the Valley is very large but as you complete challenges in the Community Center new areas will open up, each with it's own unique style and bonuses. You'll forage through the landscape and acquire more resources that way.

The townspeople deserve their own mention. They seem like they're the standard tropes - the jock, the vain girl, etc. - but as you get to know them you'll find they're unique characters and somewhat memorable. The villagers have their own schedules and you'll have to work around those schedules to get what you want. 

As for downsides, probably the most annoying thing is this ""bribe people to be my friends"" aspect. I'm not a fan of the limitations and I'm not a fan of the message that sends. But that's a minor problem with what is just a great, fun, relaxing and entertaining game. I'd recommend this game for people from 8 to 80 (I'm on the older side of that scale). It's simply a wonderful product.",TRUE,28089,185,22,3/19/2016 15:02,steam,1
7.66E+16,"I met the girl of my dreams.
I visited her every day and talked about everything I could think of.
I showered her with gifts.
Time went on and I continued to do everything I could to make her like me.
It was time for the spring dance, this was my chance.
I went up to her and asked her if she would dance with me.
She politely refused.

I went home and cried and did the same in Stardew Valley.


[h1]Real Review[/h1]

This game is fantastic and incredibly enjoyable. Somehow I have been able to amass 15 hours in the game already... after 2 days... during a school week... And there seems to be tons left to explore and unlock.

From mining, to fishing, to farming, and just exploring and having fun--I always feel like I have something to do, and with the wide variety of things to do, even if I get bored of one activity the other activity is so different that it becomes completely enjoyable again. 

The gameplay is deep. You feel accomplished when you plant and water crops for the first time. You feel excited when you finally get to harvest the crops you've watered every day. Pulling up a big fish is equally satisfying and getting to the next level in the mines is fantastic.

Talking to NPCs isn't particularly exciting as there arent gobs of dialogue, but there's still a pleasant amount to keep me wanting to talk. Getting an NPC to like you makes me feel happy though. There could be a bit of polishing in this way, I've noticed a couple of spelling errors in the dialogue and sometimes wish I could know more about a character, but I'm still pleased with what there is.

I've never played Harvest Moon or Rune Factory, which I've heard is what this game was inspired from, so I can't say how similar it is to either, but since this is my first time playing a game like this, it has been awesome not knowing what to expect. But if you've played either game before and liked them I would assume this would be a great updated version for you.

Also, this game was [u]never in early access[/u] and was made by [b]one developer[/b], which is such a pleasant change from what has been.

[h1]The Good and The Bad[/h1]

[b]Pros[/b]
[list]
[*]Simple, diverse, satisfyingly enjoyable gameplay that is hard not to love even after hours
[*]Unique, lively characters and a beautiful world to explore
[*]Interesting developments in the story and characters that helps fill in the occasional slow parts of the game.
[*]A lot of high quality gameplay. Spent 15 hours playing thus far and it seems like I've only scratched the surface.
[*]Beautiful graphics for a pixel game
[*]Well suiting music and sound effects that fit well into the mood of the game
[*]Great map that might seem small at first but has a lot more depth to it than first thought
[/list]

[b]Cons[/b]
[list]
[*]NPC dialogue could be better in my opinion
[*]A few very minor bugs that don't affect much but should still be brought up
[*]*spoiler maybe* You have to replant after each season, causing you to lose any currently planted crops (excluding a couple crops, like corn). It would be nice to know this ahead of time (or at least make it clearer) as it was quite frusturating for me to wake up to all my cauliflower that would have been ready in a few days now wilted... I know this may be obvious to HM players but to players new to the genre like myself, it would be nice if this was mentioned. EDIT: Players now receive a letter two weeks before end of spring stating that this happens. Thank you, dev!
[*]The map showing the location of your character needs improvement, as it is now it just gives you a general idea of where you are, which isn't that bad, but I would prefer if it showed the exact location.
[*]Night lighting could be improved.
[/list]

[h1] TLDR; [/h1]

Stardew Valley is an amazing game, and going to go on my list as one of my favorites. Its intuitive, unique gameplay is fresh to see. I would say that it's probably not for everyone, but I think everyone could enjoy at least a part of it. Well worth the $14.99 price tag and excited to see what the developer has in store.",TRUE,11505,291,569,3/1/2016 8:08,steam,1
7.66E+16,"Updating my review to tell you all to vote for this game in the labour of love category for the 2019 steam awards. It honestly deserves it. If you weren't already aware, this game is constantly being updated and the most recent update just launched with a bunch of new content. Make sure to pick this game up and vote! If you're not convinced this game deserves the vote the just remember that it's 99% made by just one guy.

Edit: It's 2020 now, one year later. I stand by my review, the game was updated again just yesterday with its biggest update to date. Unfortunately the game didn't make it to the final vote but please do consider buying it if you are even remotely interested, It will be, by far, the best money you have ever spent!",TRUE,18386,84,3,11/3/2019 20:54,steam,3
